index,tweet_id,timestamp,rating,dog_stage,favorite_count,followers_count,retweet_count,source,gender,dog_breed
423,792394556390137856,2016-10-29 15:55:58,1.2,,14350,7789116,4685,iphone,Female,cocker_spaniel
424,792050063153438720,2016-10-28 17:07:05,1.1,,7650,7789116,1971,iphone,Male,komondor
425,791672322847637504,2016-10-27 16:06:04,1.3,,12534,7789116,3414,iphone,Unknown,golden_retriever
426,791406955684368384,2016-10-26 22:31:36,1.2,,13991,7789116,4497,iphone,Male,pembroke
427,791312159183634433,2016-10-26 16:14:55,1.2,,9374,7789116,2773,iphone,Female,miniature_pinscher
428,790987426131050500,2016-10-25 18:44:32,1.2,,10540,7789116,2334,iphone,Female,cocker_spaniel
429,790946055508652032,2016-10-25 16:00:09,1.2,puppo,17718,7789116,5122,iphone,Female,golden_retriever
430,790698755171364864,2016-10-24 23:37:28,1.2,,8739,7789116,2084,iphone,Male,bernese_mountain_dog
431,790581949425475584,2016-10-24 15:53:19,1.1,,22043,7789116,7848,iphone,Male,malinois
432,790337589677002753,2016-10-23 23:42:19,1.2,,8341,7789116,2038,iphone,Female,pembroke
433,790277117346975746,2016-10-23 19:42:02,1.1,,13380,7789116,3476,iphone,Male,labrador_retriever
434,789986466051088384,2016-10-23 00:27:05,1.2,,9851,7789116,2530,iphone,Male,golden_retriever
435,789628658055020548,2016-10-22 00:45:17,1.3,,8007,7789116,1948,iphone,Male,chow
436,789599242079838210,2016-10-21 22:48:24,1.2,,7211,7789116,2116,iphone,Female,chesapeake_bay_retriever
437,789530877013393408,2016-10-21 18:16:44,1.2,,12532,7789116,3684,iphone,Female,schipperke
438,789268448748703744,2016-10-21 00:53:56,1.0,,9721,7789116,2819,iphone,Female,malamute
439,789137962068021249,2016-10-20 16:15:26,1.2,,10342,7789116,3053,iphone,Male,chihuahua
440,788908386943430656,2016-10-20 01:03:11,1.1,,29218,7789116,13514,iphone,Female,golden_retriever
441,788765914992902144,2016-10-19 15:37:03,1.2,,29238,7789116,11235,iphone,Female,cocker_spaniel
442,788412144018661376,2016-10-18 16:11:17,1.1,,16609,7789116,5778,iphone,Male,golden_retriever
443,788178268662984705,2016-10-18 00:41:57,1.3,,7705,7789116,2307,iphone,Unknown,samoyed
444,788150585577050112,2016-10-17 22:51:57,1.3,,6551,7789116,1423,iphone,Male,chow
445,787810552592695296,2016-10-17 00:20:47,1.1,,9240,7789116,3336,iphone,Male,pug
446,787717603741622272,2016-10-16 18:11:26,1.3,puppo,10892,7789116,3035,iphone,Female,german_shepherd
447,787397959788929025,2016-10-15 21:01:17,1.1,,11556,7789116,3093,iphone,Male,chihuahua
448,787322443945877504,2016-10-15 16:01:13,1.0,,8305,7789116,1906,iphone,Male,golden_retriever
449,786963064373534720,2016-10-14 16:13:10,1.2,,28319,7789116,8700,iphone,Male,golden_retriever
450,786709082849828864,2016-10-13 23:23:56,0.975,,19351,7789116,6640,iphone,Male,pomeranian
451,786664955043049472,2016-10-13 20:28:35,1.2,,11357,7789116,2786,iphone,Unknown,leonberg
452,786595970293370880,2016-10-13 15:54:28,1.1,,10019,7789116,3372,iphone,Male,pembroke
453,786363235746385920,2016-10-13 00:29:39,1.3,doggo,11599,7789116,3813,iphone,Male,golden_retriever
454,786233965241827333,2016-10-12 15:55:59,1.1,,16287,7789116,5200,iphone,Female,labrador_retriever
455,785927819176054784,2016-10-11 19:39:28,1.2,,12090,7789116,3450,iphone,Female,toy_poodle
456,785872687017132033,2016-10-11 16:00:24,1.2,,7114,7789116,1986,iphone,Male,great_pyrenees
457,785533386513321988,2016-10-10 17:32:08,1.1,,9695,7789116,2183,iphone,Male,miniature_pinscher
458,785264754247995392,2016-10-09 23:44:41,1.2,,7735,7789116,1776,iphone,Male,chow
459,785170936622350336,2016-10-09 17:31:53,1.1,,12864,7789116,5287,iphone,Male,eskimo_dog
460,784826020293709826,2016-10-08 18:41:19,1.3,,10787,7789116,3523,iphone,Male,chow
461,784517518371221505,2016-10-07 22:15:26,1.1,,9540,7789116,2763,iphone,Male,malamute
462,784431430411685888,2016-10-07 16:33:21,1.2,,6053,7789116,1394,iphone,Male,miniature_poodle
463,783821107061198850,2016-10-06 00:08:09,1.2,,7821,7789116,2129,iphone,Female,lakeland_terrier
464,783695101801398276,2016-10-05 15:47:27,1.2,,11111,7789116,3513,iphone,Male,chow
465,783466772167098368,2016-10-05 00:40:09,1.1,,8982,7789116,2451,iphone,Male,chihuahua
466,783391753726550016,2016-10-04 19:42:03,1.3,,17927,7789116,5983,iphone,Male,norwegian_elkhound
467,783334639985389568,2016-10-04 15:55:06,1.2,,31053,7789116,12730,iphone,Male,cardigan
468,783085703974514689,2016-10-03 23:25:55,1.1,,8645,7789116,2412,iphone,Male,chesapeake_bay_retriever
469,782969140009107456,2016-10-03 15:42:44,1.2,,25640,7789116,7989,iphone,Female,golden_retriever
470,782747134529531904,2016-10-03 01:00:34,1.1,doggo,7930,7789116,1515,iphone,Male,golden_retriever
471,782722598790725632,2016-10-02 23:23:04,1.0,,18368,7789116,5875,iphone,Female,irish_setter
472,782598640137187329,2016-10-02 15:10:30,1.1,,8264,7789116,2037,iphone,Male,malamute
473,782305867769217024,2016-10-01 19:47:08,1.2,doggo,17706,7789116,6060,iphone,Male,briard
474,781661882474196992,2016-09-30 01:08:10,0.5,,11088,7789116,2944,iphone,Unknown,pembroke
475,781524693396357120,2016-09-29 16:03:01,1.2,,22047,7789116,6023,iphone,Unknown,chesapeake_bay_retriever
476,781251288990355457,2016-09-28 21:56:36,1.1,,8962,7789116,2281,iphone,Male,mexican_hairless
477,781163403222056960,2016-09-28 16:07:23,1.0,,10373,7789116,2973,iphone,Unknown,shetland_sheepdog
478,780858289093574656,2016-09-27 19:54:58,1.0,,7647,7789116,2178,iphone,Male,chesapeake_bay_retriever
479,780800785462489090,2016-09-27 16:06:28,1.1,,5844,7789116,1414,iphone,Male,siberian_husky
480,780601303617732608,2016-09-27 02:53:48,1.2,,12839,7789116,3622,iphone,Male,saint_bernard
481,780543529827336192,2016-09-26 23:04:13,1.2,,6689,7789116,1875,iphone,Male,golden_retriever
482,780459368902959104,2016-09-26 17:29:48,1.1,,5616,7789116,1160,iphone,Unknown,great_dane
483,780192070812196864,2016-09-25 23:47:39,1.1,,9245,7789116,2425,iphone,Unknown,vizsla
484,779834332596887552,2016-09-25 00:06:08,1.1,,20131,7789116,7688,iphone,Male,golden_retriever
485,779123168116150273,2016-09-23 01:00:13,1.2,,12528,7789116,3956,iphone,Male,toy_poodle
486,779056095788752897,2016-09-22 20:33:42,1.3,,15700,7789116,4909,iphone,Unknown,chihuahua
487,778990705243029504,2016-09-22 16:13:51,1.1,,21226,7789116,7874,iphone,Male,cocker_spaniel
488,778748913645780993,2016-09-22 00:13:04,1.1,,7321,7789116,1441,iphone,Male,staffordshire_bullterrier
489,778650543019483137,2016-09-21 17:42:10,1.0,,6109,7789116,1622,iphone,Male,german_shepherd
490,778624900596654080,2016-09-21 16:00:17,1.1,,4933,7789116,1095,iphone,Female,airedale
491,778408200802557953,2016-09-21 01:39:11,1.4,,14484,7789116,4713,iphone,Unknown,pembroke
492,778383385161035776,2016-09-21 00:00:35,1.3,,6200,7789116,1202,iphone,Female,collie
493,778286810187399168,2016-09-20 17:36:50,1.1,,11017,7789116,3577,iphone,Male,boston_bull
494,778039087836069888,2016-09-20 01:12:28,1.2,pupper,8982,7789116,2850,iphone,Unknown,german_shepherd
495,778027034220126208,2016-09-20 00:24:34,1.127,pupper,6946,7789116,1758,iphone,Female,clumber
496,777885040357281792,2016-09-19 15:00:20,0.3,,6746,7789116,1779,iphone,Male,afghan_hound
497,777684233540206592,2016-09-19 01:42:24,1.2,,11900,7789116,3192,iphone,Unknown,cocker_spaniel
498,777621514455814149,2016-09-18 21:33:11,1.2,,9293,7789116,2693,iphone,Unknown,chow
499,777189768882946048,2016-09-17 16:57:35,1.2,,15194,7789116,4686,iphone,Male,chihuahua
500,776813020089548800,2016-09-16 16:00:31,1.2,,5174,7789116,1314,iphone,Male,toy_poodle
501,776477788987613185,2016-09-15 17:48:25,1.1,pupper,9372,7789116,3024,iphone,Male,labrador_retriever
502,776218204058357768,2016-09-15 00:36:55,1.3,floofer,31800,7789116,17293,iphone,Unknown,samoyed
503,776201521193218049,2016-09-14 23:30:38,1.0,,10167,7789116,2727,iphone,Unknown,rottweiler
504,776088319444877312,2016-09-14 16:00:49,1.0,,1935,7789116,165,iphone,Unknown,pug
505,775842724423557120,2016-09-13 23:44:54,1.2,,12420,7789116,2892,iphone,Male,chow
506,775364825476165632,2016-09-12 16:05:54,1.1,doggo,7868,7789116,3219,iphone,Male,beagle
507,775085132600442880,2016-09-11 21:34:30,1.3,,16466,7789116,5106,iphone,Male,chow
508,774757898236878852,2016-09-10 23:54:11,1.2,,9055,7789116,1913,iphone,Female,toy_poodle
509,774639387460112384,2016-09-10 16:03:16,1.0,,7112,7789116,1868,iphone,Male,walker_hound
510,774314403806253056,2016-09-09 18:31:54,1.4,,23059,7789116,6026,iphone,Unknown,eskimo_dog
511,773985732834758656,2016-09-08 20:45:53,1.1,pupper,11369,7789116,4189,iphone,Female,pug
512,773922284943896577,2016-09-08 16:33:46,1.2,,6772,7789116,1873,iphone,Male,pomeranian
513,773704687002451968,2016-09-08 02:09:06,1.2,,6982,7789116,1754,iphone,Male,silky_terrier
514,773670353721753600,2016-09-07 23:52:41,1.0,,5627,7789116,1399,iphone,Male,old_english_sheepdog
515,773547596996571136,2016-09-07 15:44:53,1.1,pupper,23386,7789116,6669,iphone,Female,norwegian_elkhound
516,773308824254029826,2016-09-06 23:56:05,1.2,,24607,7789116,8071,iphone,Female,labrador_retriever
517,773247561583001600,2016-09-06 19:52:39,1.0,,9968,7789116,3475,iphone,Male,miniature_pinscher
518,773191612633579521,2016-09-06 16:10:20,1.2,,10575,7789116,4441,iphone,Male,blenheim_spaniel
519,772877495989305348,2016-09-05 19:22:09,1.1,,9068,7789116,4185,client,Unknown,norwegian_elkhound
520,772826264096874500,2016-09-05 15:58:34,1.1,,8459,7789116,2522,iphone,Male,basset
521,772581559778025472,2016-09-04 23:46:12,1.0,,6852,7789116,1822,iphone,Unknown,newfoundland
522,772193107915964416,2016-09-03 22:02:38,1.2,pupper,6366,7789116,1495,iphone,Male,pembroke
523,772152991789019136,2016-09-03 19:23:13,1.0,,3998,7789116,1207,iphone,Male,golden_retriever
524,772117678702071809,2016-09-03 17:02:54,1.2,,3973,7789116,795,iphone,Male,labrador_retriever
525,772114945936949249,2016-09-03 16:52:02,1.0,,2874,7789116,511,iphone,Male,chihuahua
526,772102971039580160,2016-09-03 16:04:27,1.1,,4239,7789116,1001,iphone,Female,pembroke
527,771770456517009408,2016-09-02 18:03:10,1.1,,12684,7789116,3668,iphone,Male,papillon
528,771500966810099713,2016-09-02 00:12:18,1.2,,8752,7789116,2834,iphone,Male,labrador_retriever
529,771380798096281600,2016-09-01 16:14:48,1.1,,11120,7789116,5506,iphone,Female,collie
530,771136648247640064,2016-09-01 00:04:38,1.1,,9704,7789116,3166,iphone,Female,golden_retriever
531,771102124360998913,2016-08-31 21:47:27,1.2,,6595,7789116,1552,iphone,Male,labrador_retriever
532,770787852854652928,2016-08-31 00:58:39,1.0,,5235,7789116,1315,iphone,Male,bernese_mountain_dog
533,770772759874076672,2016-08-30 23:58:40,1.1,,5488,7789116,1524,iphone,Male,chow
534,770414278348247044,2016-08-30 00:14:12,1.1,,6646,7789116,2231,iphone,Male,golden_retriever
535,770293558247038976,2016-08-29 16:14:30,1.0,,6591,7789116,1607,iphone,Unknown,italian_greyhound
536,770069151037685760,2016-08-29 01:22:47,1.0,,8021,7789116,2482,iphone,Male,boston_bull
537,769940425801170949,2016-08-28 16:51:16,1.2,,33231,7789116,10407,iphone,Male,miniature_pinscher
538,769695466921623552,2016-08-28 00:37:54,1.3,,6740,7789116,1787,iphone,Male,pug
539,769212283578875904,2016-08-26 16:37:54,1.2,,5706,7789116,1844,iphone,Male,golden_retriever
540,768970937022709760,2016-08-26 00:38:52,1.2,,15225,7789116,7048,client,Male,pomeranian
541,768855141948723200,2016-08-25 16:58:45,1.1,,4429,7789116,958,iphone,Male,chow
542,768609597686943744,2016-08-25 00:43:02,1.0,,4342,7789116,1302,iphone,Male,basenji
543,768596291618299904,2016-08-24 23:50:10,1.2,,5296,7789116,1378,iphone,Unknown,great_pyrenees
544,768473857036525572,2016-08-24 15:43:39,1.1,,14402,7789116,3697,iphone,Male,labrador_retriever
545,767754930266464257,2016-08-22 16:06:54,1.1,,16910,7789116,5794,iphone,Male,vizsla
546,767500508068192258,2016-08-21 23:15:55,1.2,,7888,7789116,2516,iphone,Male,chow
547,767122157629476866,2016-08-20 22:12:29,1.3,,10694,7789116,3069,iphone,Unknown,toy_poodle
548,766793450729734144,2016-08-20 00:26:19,1.0,,5352,7789116,1464,iphone,Male,beagle
549,766693177336135680,2016-08-19 17:47:52,1.1,,4248,7789116,849,iphone,Male,doberman
550,766423258543644672,2016-08-18 23:55:18,0.9,,6352,7789116,1716,iphone,Male,keeshond
551,766313316352462849,2016-08-18 16:38:26,1.2,,7161,7789116,2028,iphone,Male,toy_poodle
552,766069199026450432,2016-08-18 00:28:24,1.2,,4504,7789116,924,iphone,Female,redbone
553,766008592277377025,2016-08-17 20:27:34,1.1,,3957,7789116,531,iphone,Female,welsh_springer_spaniel
554,765719909049503744,2016-08-17 01:20:27,1.2,,7641,7789116,2313,iphone,Male,golden_retriever
555,765669560888528897,2016-08-16 22:00:23,1.2,,5484,7789116,1312,iphone,Female,beagle
556,765395769549590528,2016-08-16 03:52:26,1.3,,27901,7789116,3660,iphone,Male,pembroke
557,765371061932261376,2016-08-16 02:14:15,1.1,pupper,7484,7789116,2328,iphone,Male,golden_retriever
558,765222098633691136,2016-08-15 16:22:20,1.0,,12256,7789116,3646,iphone,Male,dalmatian
559,764857477905154048,2016-08-14 16:13:27,1.2,,6781,7789116,1905,iphone,Male,bernese_mountain_dog
560,764259802650378240,2016-08-13 00:38:30,1.0,,6376,7789116,1630,iphone,Female,german_shepherd
561,763837565564780549,2016-08-11 20:40:41,1.1,,13295,7789116,4484,iphone,Male,malamute
562,763183847194451968,2016-08-10 01:23:03,0.8,,5690,7789116,1581,iphone,Male,miniature_poodle
563,763103485927849985,2016-08-09 20:03:43,1.0,,7758,7789116,2457,iphone,Female,chow
564,762699858130116608,2016-08-08 17:19:51,1.1,,12829,7789116,3905,iphone,Female,kelpie
565,762471784394268675,2016-08-08 02:13:34,1.2,,11892,7789116,6966,iphone,Unknown,samoyed
566,762464539388485633,2016-08-08 01:44:46,1.2,,10869,7789116,4509,iphone,Male,chow
567,761976711479193600,2016-08-06 17:26:19,1.2,,5691,7789116,2175,iphone,Female,labrador_retriever
568,761599872357261312,2016-08-05 16:28:54,1.1,,4349,7789116,1265,iphone,Unknown,gordon_setter
569,761334018830917632,2016-08-04 22:52:29,1.0,,5477,7789116,1562,iphone,Unknown,norwegian_elkhound
570,761292947749015552,2016-08-04 20:09:17,1.1,,4705,7789116,1179,iphone,Male,standard_poodle
571,761227390836215808,2016-08-04 15:48:47,1.0,,5597,7789116,1673,iphone,Male,french_bulldog
572,761004547850530816,2016-08-04 01:03:17,1.1,,11922,7789116,3733,iphone,Unknown,golden_retriever
573,760893934457552897,2016-08-03 17:43:45,1.1,doggo,4029,7789116,1043,iphone,Male,blenheim_spaniel
574,760656994973933572,2016-08-03 02:02:14,1.1,,6957,7789116,2073,iphone,Male,golden_retriever
575,760539183865880579,2016-08-02 18:14:06,1.2,,7981,7789116,3900,iphone,Male,samoyed
576,760290219849637889,2016-08-02 01:44:48,1.3,,28271,7789116,12339,client,Male,old_english_sheepdog
577,759923798737051648,2016-08-01 01:28:46,1.0,,15440,7789116,6079,iphone,Unknown,labrador_retriever
578,759846353224826880,2016-07-31 20:21:02,1.1,,7062,7789116,2129,iphone,Male,sussex_spaniel
579,759793422261743616,2016-07-31 16:50:42,1.2,doggo,6283,7789116,2040,iphone,Unknown,golden_retriever
580,759557299618865152,2016-07-31 01:12:26,1.0,,4942,7789116,1262,iphone,Female,golden_retriever
581,759447681597108224,2016-07-30 17:56:51,1.1,,8944,7789116,2627,iphone,Male,kuvasz
582,759197388317847553,2016-07-30 01:22:17,1.2,,6372,7789116,2089,iphone,Female,kuvasz
583,759099523532779520,2016-07-29 18:53:24,0.7,,15298,7789116,4483,iphone,Male,shetland_sheepdog
584,759047813560868866,2016-07-29 15:27:55,1.1,,6846,7789116,2174,iphone,Male,labrador_retriever
585,758854675097526272,2016-07-29 02:40:28,1.1,,3735,7789116,959,iphone,Unknown,old_english_sheepdog
586,758828659922702336,2016-07-29 00:57:05,1.3,doggo,11758,7789116,4111,iphone,Female,chesapeake_bay_retriever
587,758740312047005698,2016-07-28 19:06:01,1.2,,6032,7789116,1726,iphone,Male,chesapeake_bay_retriever
588,758474966123810816,2016-07-28 01:31:38,1.1,,4024,7789116,1068,iphone,Male,pembroke
589,758467244762497024,2016-07-28 01:00:57,1.1,,5056,7789116,2389,iphone,Unknown,labrador_retriever
590,758405701903519748,2016-07-27 20:56:24,1.0,,5472,7789116,2073,iphone,Male,chesapeake_bay_retriever
591,758355060040593408,2016-07-27 17:35:10,1.1,,3610,7789116,1163,iphone,Male,pembroke
592,758041019896193024,2016-07-26 20:47:17,0.9,,2847,7789116,402,iphone,Unknown,cardigan
593,757741869644341248,2016-07-26 00:58:34,1.0,,7245,7789116,3492,iphone,Male,old_english_sheepdog
594,757725642876129280,2016-07-25 23:54:05,1.1,,4775,7789116,1304,iphone,Male,labrador_retriever
595,757611664640446465,2016-07-25 16:21:11,1.2,,4798,7789116,1199,iphone,Male,bluetick
596,757400162377592832,2016-07-25 02:20:45,1.3,,15917,7789116,7341,iphone,Female,golden_retriever
597,757393109802180609,2016-07-25 01:52:43,1.0,doggo,6129,7789116,1876,iphone,Male,labrador_retriever
598,757354760399941633,2016-07-24 23:20:20,0.8,,4746,7789116,1531,iphone,Male,italian_greyhound
599,756998049151549440,2016-07-23 23:42:53,1.1,,6596,7789116,2128,iphone,Male,golden_retriever
600,756939218950160384,2016-07-23 19:49:07,1.2,pupper,6993,7789116,2157,iphone,Male,golden_retriever
601,756651752796094464,2016-07-23 00:46:50,1.1,,5321,7789116,1404,iphone,Male,pembroke
602,756303284449767430,2016-07-22 01:42:09,1.1,,4148,7789116,1162,iphone,Unknown,golden_retriever
603,756288534030475264,2016-07-22 00:43:32,1.2,,45041,7789116,18746,iphone,Male,french_bulldog
604,756275833623502848,2016-07-21 23:53:04,1.0,puppo,6753,7789116,1631,iphone,Unknown,airedale
605,755955933503782912,2016-07-21 02:41:54,1.2,pupper,7712,7789116,3103,iphone,Male,pekinese
606,755110668769038337,2016-07-18 18:43:07,1.3,,22313,7789116,11873,iphone,Male,labrador_retriever
607,754856583969079297,2016-07-18 01:53:28,1.1,,7227,7789116,2713,iphone,Female,golden_retriever
608,754449512966619136,2016-07-16 22:55:55,1.1,,3934,7789116,786,iphone,Male,beagle
609,754120377874386944,2016-07-16 01:08:03,1.0,,8238,7789116,2506,iphone,Unknown,chow
610,753655901052166144,2016-07-14 18:22:23,1.0,,6143,7789116,2329,iphone,Unknown,miniature_pinscher
611,753398408988139520,2016-07-14 01:19:12,1.2,,6068,7789116,2061,iphone,Male,whippet
612,753375668877008896,2016-07-13 23:48:51,0.8,,8019,7789116,2498,iphone,Male,bluetick
613,753294487569522689,2016-07-13 18:26:16,1.1,,3564,7789116,1118,iphone,Male,chow
614,753026973505581056,2016-07-13 00:43:15,1.0,,4093,7789116,1046,iphone,Female,pembroke
615,752917284578922496,2016-07-12 17:27:23,1.1,,7244,7789116,1687,iphone,Female,german_shepherd
616,752682090207055872,2016-07-12 01:52:49,1.0,doggo,6284,7789116,1721,iphone,Unknown,german_shepherd
617,752660715232722944,2016-07-12 00:27:52,1.0,doggo,4633,7789116,1684,iphone,Unknown,english_setter
618,752519690950500352,2016-07-11 15:07:30,1.1,puppo,7742,7789116,3694,iphone,Unknown,labrador_retriever
619,752334515931054080,2016-07-11 02:51:40,0.8,doggo,4012,7789116,1181,iphone,Male,bedlington_terrier
620,752173152931807232,2016-07-10 16:10:29,1.2,,6249,7789116,1976,iphone,Male,labrador_retriever
621,751937170840121344,2016-07-10 00:32:46,1.1,,5475,7789116,1443,iphone,Male,lakeland_terrier
622,751830394383790080,2016-07-09 17:28:29,1.2,,6093,7789116,2099,iphone,Male,chow
623,751598357617971201,2016-07-09 02:06:27,1.3,,8295,7789116,3257,iphone,Male,toy_poodle
624,751583847268179968,2016-07-09 01:08:47,0.5,doggo,4613,7789116,1189,iphone,Unknown,dalmatian
625,751538714308972544,2016-07-08 22:09:27,1.0,,5287,7789116,1355,iphone,Female,labrador_retriever
626,751456908746354688,2016-07-08 16:44:23,1.2,pupper,3368,7789116,1070,iphone,Male,golden_retriever
627,751251247299190784,2016-07-08 03:07:09,1.0,,13113,7789116,6287,iphone,Male,walker_hound
628,751205363882532864,2016-07-08 00:04:50,1.2,,6612,7789116,1964,iphone,Female,labrador_retriever
629,751132876104687617,2016-07-07 19:16:47,1.0,puppo,5329,7789116,1393,iphone,Male,labrador_retriever
630,750868782890057730,2016-07-07 01:47:22,1.1,pupper,5009,7789116,1479,iphone,Male,toy_poodle
631,750719632563142656,2016-07-06 15:54:42,1.2,,13849,7789116,5393,iphone,Male,pembroke
632,750429297815552001,2016-07-05 20:41:01,1.2,,13827,7789116,4598,iphone,Male,golden_retriever
633,750383411068534784,2016-07-05 17:38:41,0.9,pupper,4781,7789116,1219,iphone,Female,border_collie
634,750147208377409536,2016-07-05 02:00:06,1.3,,3256,7789116,1028,iphone,Unknown,pug
635,750132105863102464,2016-07-05 01:00:05,1.1,,3814,7789116,1364,iphone,Male,toy_poodle
636,750117059602808832,2016-07-05 00:00:18,1.0,,4547,7789116,1387,iphone,Male,shih-tzu
637,750101899009982464,2016-07-04 23:00:03,1.1,,3185,7789116,902,iphone,Female,golden_retriever
638,750086836815486976,2016-07-04 22:00:12,1.2,,2280,7789116,579,tweetdeck,Male,pug
639,750071704093859840,2016-07-04 21:00:04,1.0,pupper,8250,7789116,3573,iphone,Unknown,redbone
640,750056684286914561,2016-07-04 20:00:23,1.1,,3295,7789116,955,tweetdeck,Male,saluki
641,750041628174217216,2016-07-04 19:00:33,1.3,,3326,7789116,662,tweetdeck,Male,labrador_retriever
642,750026558547456000,2016-07-04 18:00:41,1.0,,2841,7789116,841,tweetdeck,Unknown,standard_poodle
643,750011400160841729,2016-07-04 17:00:26,1.1,doggo,3404,7789116,968,tweetdeck,Female,boston_bull
644,749996283729883136,2016-07-04 16:00:22,1.2,,3186,7789116,865,tweetdeck,Male,old_english_sheepdog
645,749774190421639168,2016-07-04 01:17:51,1.2,,4878,7789116,1400,iphone,Female,pekinese
646,749417653287129088,2016-07-03 01:41:06,1.1,pupper,6387,7789116,1776,iphone,Male,papillon
647,749403093750648834,2016-07-03 00:43:15,1.0,,2753,7789116,579,iphone,Unknown,chesapeake_bay_retriever
648,749395845976588288,2016-07-03 00:14:27,1.0,,9016,7789116,3704,iphone,Male,pomeranian
649,749317047558017024,2016-07-02 19:01:20,1.2,floofer,5741,7789116,2364,iphone,Male,wire-haired_fox_terrier
650,749064354620928000,2016-07-02 02:17:13,1.1,,5015,7789116,1617,iphone,Male,pug
651,749036806121881602,2016-07-02 00:27:45,0.8,,3251,7789116,837,iphone,Male,west_highland_white_terrier
652,748977405889503236,2016-07-01 20:31:43,1.0,,11236,7789116,3632,iphone,Unknown,german_short-haired_pointer
653,748932637671223296,2016-07-01 17:33:49,1.3,doggo,6115,7789116,2417,iphone,Unknown,borzoi
654,748699167502000129,2016-07-01 02:06:06,1.1,,4959,7789116,1703,iphone,Male,pembroke
655,748575535303884801,2016-06-30 17:54:50,0.6,,6346,7789116,2118,iphone,Unknown,soft-coated_wheaten_terrier
656,748568946752774144,2016-06-30 17:28:39,1.2,,2286,7789116,715,iphone,Female,tibetan_terrier
657,748346686624440324,2016-06-30 02:45:28,1.0,,5470,7789116,1321,iphone,Unknown,borzoi
658,748324050481647620,2016-06-30 01:15:31,1.1,,3875,7789116,816,iphone,Male,shetland_sheepdog
659,747963614829678593,2016-06-29 01:23:16,1.0,pupper,6052,7789116,2285,iphone,Unknown,kelpie
660,747933425676525569,2016-06-28 23:23:19,1.1,,6930,7789116,2717,iphone,Unknown,samoyed
661,747885874273214464,2016-06-28 20:14:22,0.8,,3083,7789116,1049,iphone,Unknown,kuvasz
662,747844099428986880,2016-06-28 17:28:22,1.1,,2938,7789116,798,iphone,Male,pembroke
663,747816857231626240,2016-06-28 15:40:07,0.4,,5071,7789116,1240,iphone,Unknown,pembroke
664,747600769478692864,2016-06-28 01:21:27,1.0,,2426,7789116,586,iphone,Unknown,chesapeake_bay_retriever
665,747594051852075008,2016-06-28 00:54:46,1.1,,3864,7789116,1120,iphone,Unknown,basenji
666,747512671126323200,2016-06-27 19:31:23,1.0,,5791,7789116,1692,iphone,Unknown,cardigan
667,747219827526344708,2016-06-27 00:07:44,1.1,,5525,7789116,1682,iphone,Male,shetland_sheepdog
668,747103485104099331,2016-06-26 16:25:26,1.1,,10019,7789116,4246,iphone,Unknown,labrador_retriever
669,746872823977771008,2016-06-26 01:08:52,1.1,,6273,7789116,2289,iphone,Unknown,pembroke
670,746790600704425984,2016-06-25 19:42:08,1.0,,5099,7789116,1694,iphone,Unknown,boston_bull
671,746726898085036033,2016-06-25 15:29:00,1.2,,6305,7789116,1908,iphone,Female,golden_retriever
672,746507379341139972,2016-06-25 00:56:43,1.0,,4844,7789116,1148,iphone,Female,toy_poodle
673,746369468511756288,2016-06-24 15:48:42,0.9,,6447,7789116,1750,iphone,Unknown,german_shepherd
674,746131877086527488,2016-06-24 00:04:36,1.0,,7225,7789116,2346,iphone,Male,chow
675,746056683365994496,2016-06-23 19:05:49,1.1,,3701,7789116,863,iphone,Unknown,shetland_sheepdog
676,745789745784041472,2016-06-23 01:25:06,1.0,,4210,7789116,1133,iphone,Male,pekinese
677,745712589599014916,2016-06-22 20:18:30,0.7,,7297,7789116,2467,iphone,Male,chow
678,745433870967832576,2016-06-22 01:50:58,1.0,doggo,7404,7789116,2699,iphone,Female,basset
679,745422732645535745,2016-06-22 01:06:43,0.9,,8959,7789116,2580,iphone,Unknown,labrador_retriever
680,745057283344719872,2016-06-21 00:54:33,1.2,,7547,7789116,2415,iphone,Male,shetland_sheepdog
681,744995568523612160,2016-06-20 20:49:19,0.9,puppo,3102,7789116,659,iphone,Female,old_english_sheepdog
682,744971049620602880,2016-06-20 19:11:53,1.2,,8233,7789116,2866,iphone,Unknown,toy_poodle
683,744709971296780288,2016-06-20 01:54:27,1.0,,5838,7789116,1655,iphone,Male,shetland_sheepdog
684,744334592493166593,2016-06-19 01:02:50,1.1,,7061,7789116,2265,iphone,Female,samoyed
685,744234799360020481,2016-06-18 18:26:18,1.3,doggo,163556,7789116,83157,iphone,Male,labrador_retriever
686,743980027717509120,2016-06-18 01:33:55,1.1,,4343,7789116,1154,iphone,Male,bull_mastiff
687,743895849529389061,2016-06-17 19:59:26,1.0,,3802,7789116,1016,iphone,Unknown,dalmatian
688,743609206067040256,2016-06-17 01:00:24,1.0,,4673,7789116,1462,iphone,Male,weimaraner
689,743545585370791937,2016-06-16 20:47:36,1.1,,3671,7789116,990,iphone,Unknown,standard_poodle
690,743253157753532416,2016-06-16 01:25:36,1.0,puppo,4413,7789116,1294,iphone,Male,malamute
691,743222593470234624,2016-06-15 23:24:09,1.2,pupper,6463,7789116,2019,iphone,Unknown,kuvasz
692,743210557239623680,2016-06-15 22:36:19,1.0,,4008,7789116,1448,iphone,Unknown,golden_retriever
